250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	140.0
250.0	250.0	145.0
250.0	250.0	150.0
250.0	250.0	155.0
250.0	250.0	160.0
250.0	250.0	165.0
250.0	250.0	170.0
250.0	250.0	175.0
250.0	250.0	180.0
250.0	250.0	185.0
250.0	250.0	190.0
250.0	250.0	195.0
250.0	250.0	200.0
250.0	250.0	205.0
250.0	250.0	210.0
250.0	250.0	215.0
250.0	250.0	220.0
250.0	250.0	225.0
250.0	250.0	230.0
250.0	250.0	235.0
250.0	250.0	240.0
250.0	250.0	245.0
250.0	250.0	250.0
250.0	250.0	255.0
250.0	250.0	260.0
250.0	250.0	265.0
250.0	250.0	270.0
250.0	250.0	275.0
250.0	250.0	280.0
250.0	250.0	285.0
250.0	250.0	290.0
250.0	250.0	295.0
250.0	250.0	300.0
250.0	250.0	305.0
250.0	250.0	310.0
250.0	250.0	315.0
250.0	250.0	320.0
250.0	250.0	325.0
250.0	250.0	330.0
250.0	250.0	335.0
250.0	250.0	340.0
250.0	250.0	345.0
250.0	250.0	350.0
250.0	250.0	355.0
250.0	250.0	360.0
250.0	250.0	365.0
250.0	250.0	370.0
250.0	250.0	375.0
250.0	250.0	380.0
250.0	250.0	385.0
250.0	250.0	390.0
250.0	250.0	395.0
250.0	250.0	400.0
250.0	250.0	405.0
250.0	250.0	410.0
250.0	250.0	415.0
250.0	250.0	420.0
250.0	250.0	425.0
250.0	250.0	430.0
250.0	250.0	435.0
250.0	250.0	440.0
250.0	250.0	445.0
250.0	250.0	450.0
250.0	250.0	455.0
250.0	250.0	460.0
250.0	250.0	465.0
250.0	250.0	470.0
250.0	250.0	475.0
250.0	250.0	480.0
250.0	250.0	485.0
250.0	250.0	490.0
250.0	250.0	495.0
250.0	250.0	500.0
250.0	250.0	495.0
250.0	250.0	490.0
250.0	250.0	485.0
250.0	250.0	480.0
250.0	250.0	475.0
250.0	250.0	470.0
250.0	250.0	465.0
250.0	250.0	460.0
250.0	250.0	455.0
250.0	250.0	450.0
250.0	250.0	445.0
250.0	250.0	440.0
250.0	250.0	435.0
250.0	250.0	430.0
250.0	250.0	425.0
250.0	250.0	420.0
250.0	250.0	415.0
250.0	250.0	410.0
250.0	250.0	405.0
250.0	250.0	400.0
250.0	250.0	395.0
250.0	250.0	390.0
250.0	250.0	385.0
250.0	250.0	380.0
250.0	250.0	375.0
250.0	250.0	370.0
250.0	250.0	365.0
250.0	250.0	360.0
250.0	250.0	355.0
250.0	250.0	350.0
250.0	250.0	345.0
250.0	250.0	340.0
250.0	250.0	335.0
250.0	250.0	330.0
250.0	250.0	325.0
250.0	250.0	320.0
250.0	250.0	315.0
250.0	250.0	310.0
250.0	250.0	305.0
250.0	250.0	300.0
250.0	250.0	295.0
250.0	250.0	290.0
250.0	250.0	285.0
250.0	250.0	280.0
250.0	250.0	275.0
250.0	250.0	270.0
250.0	250.0	265.0
250.0	250.0	260.0
250.0	250.0	255.0
250.0	250.0	250.0
250.0	250.0	245.0
250.0	250.0	240.0
250.0	250.0	235.0
250.0	250.0	230.0
250.0	250.0	225.0
250.0	250.0	220.0
250.0	250.0	215.0
250.0	250.0	210.0
250.0	250.0	205.0
250.0	250.0	200.0
250.0	250.0	195.0
250.0	250.0	190.0
250.0	250.0	185.0
250.0	250.0	180.0
250.0	250.0	175.0
250.0	250.0	170.0
250.0	250.0	165.0
250.0	250.0	160.0
250.0	250.0	155.0
250.0	250.0	150.0
250.0	250.0	145.0
250.0	250.0	140.0
250.0	250.0	135.0
250.0	250.0	130.0
250.0	250.0	125.0
250.0	250.0	120.0
250.0	250.0	115.0
250.0	250.0	110.0
250.0	250.0	105.0
250.0	250.0	100.0
250.0	250.0	105.0
250.0	250.0	110.0
250.0	250.0	115.0
250.0	250.0	120.0
250.0	250.0	125.0
250.0	250.0	130.0
250.0	250.0	135.0
250.0	250.0	140.0
250.0	250.0	145.0
250.0	250.0	150.0
250.0	250.0	155.0
250.0	250.0	160.0
250.0	250.0	165.0
250.0	250.0	170.0
250.0	250.0	175.0
250.0	250.0	180.0
250.0	250.0	185.0
250.0	250.0	190.0
250.0	250.0	195.0
250.0	250.0	200.0
250.0	250.0	205.0
250.0	250.0	210.0
250.0	250.0	215.0
250.0	250.0	220.0
250.0	250.0	225.0
250.0	250.0	230.0
250.0	250.0	235.0
250.0	250.0	240.0
250.0	250.0	245.0
250.0	250.0	250.0
250.0	250.0	255.0
250.0	250.0	260.0
250.0	250.0	265.0
250.0	250.0	270.0
250.0	250.0	275.0
250.0	250.0	280.0
250.0	250.0	285.0
250.0	250.0	290.0
250.0	250.0	295.0
250.0	250.0	300.0
250.0	250.0	305.0
250.0	250.0	310.0
250.0	250.0	315.0
250.0	250.0	320.0
250.0	250.0	325.0
250.0	250.0	330.0
250.0	250.0	335.0
250.0	250.0	340.0
250.0	250.0	345.0
250.0	250.0	350.0
250.0	250.0	355.0
250.0	250.0	360.0
250.0	250.0	365.0
250.0	250.0	370.0
250.0	250.0	375.0
250.0	250.0	380.0
250.0	250.0	385.0
250.0	250.0	390.0
250.0	250.0	395.0
250.0	250.0	400.0
250.0	250.0	405.0
250.0	250.0	410.0
250.0	250.0	415.0
250.0	250.0	420.0
250.0	250.0	425.0
250.0	250.0	430.0
250.0	250.0	435.0
250.0	250.0	440.0
250.0	250.0	445.0
250.0	250.0	450.0
250.0	250.0	455.0
250.0	250.0	460.0
250.0	250.0	465.0
250.0	250.0	470.0
250.0	250.0	475.0
250.0	250.0	480.0
250.0	250.0	485.0
250.0	250.0	490.0
250.0	250.0	495.0
250.0	250.0	500.0
250.0	250.0	495.0
250.0	250.0	490.0
250.0	250.0	485.0
250.0	250.0	480.0
250.0	250.0	475.0
250.0	250.0	470.0
250.0	250.0	465.0
250.0	250.0	460.0
250.0	250.0	455.0
250.0	250.0	450.0
250.0	250.0	445.0
250.0	250.0	440.0
250.0	250.0	435.0
250.0	250.0	430.0
250.0	250.0	425.0
250.0	250.0	420.0
250.0	250.0	415.0
250.0	250.0	410.0
250.0	250.0	405.0
250.0	250.0	400.0
250.0	250.0	395.0
250.0	250.0	390.0
250.0	250.0	385.0
250.0	250.0	380.0
250.0	250.0	375.0
250.0	250.0	370.0
250.0	250.0	365.0
250.0	250.0	360.0
250.0	250.0	355.0
250.0	250.0	350.0
250.0	250.0	345.0
250.0	250.0	340.0
250.0	250.0	335.0
250.0	250.0	330.0
250.0	250.0	325.0
250.0	250.0	320.0
250.0	250.0	315.0
250.0	250.0	310.0
250.0	250.0	305.0
250.0	250.0	300.0
250.0	250.0	295.0
250.0	250.0	290.0
250.0	250.0	285.0
250.0	250.0	280.0
250.0	250.0	275.0
250.0	250.0	270.0
250.0	250.0	265.0
250.0	250.0	260.0
250.0	250.0	255.0
250.0	250.0	250.0
250.0	250.0	245.0
250.0	250.0	240.0
250.0	250.0	235.0
250.0	250.0	230.0
250.0	250.0	225.0
250.0	250.0	220.0
